Date,^GSPC,^NDX,^STOXX50E,^FTSE,^GDAXI,^N225,000001.SS,^NSEI,^HSI,^AXJO
2019-03-07,2748.929931640625,7026.8798828125,3308.85009765625,7157.60009765625,11517.7998046875,21456.009765625,3106.41796875,11058.2001953125,28779.44921875,6263.89990234375
2019-03-08,2743.070068359375,7015.68994140625,3283.60009765625,7104.2998046875,11457.83984375,21025.560546875,2969.861083984375,11035.400390625,28228.419921875,6203.7998046875
2019-03-11,2783.300048828125,7164.02001953125,3304.43994140625,7130.60009765625,11543.48046875,21125.08984375,3026.992919921875,11168.0498046875,28503.30078125,6180.2001953125
2019-03-12,2791.52001953125,7201.27978515625,3303.949951171875,7151.2001953125,11524.169921875,21503.689453125,3060.306884765625,11301.2001953125,28920.869140625,6174.7998046875
2019-03-13,2810.919921875,7256.97998046875,3323.449951171875,7159.2001953125,11572.41015625,21290.240234375,3026.950927734375,11341.7001953125,28807.44921875,6161.2001953125
2019-03-14,2808.47998046875,7243.009765625,3342.030029296875,7185.39990234375,11587.4697265625,21287.01953125,2990.68505859375,11343.25,28851.390625,6179.60009765625
2019-03-15,2822.47998046875,7306.990234375,3386.080078125,7228.2998046875,11685.6904296875,21450.849609375,3021.7509765625,11426.849609375,29012.259765625,6175.2001953125
2019-03-18,2832.93994140625,7326.27978515625,3387.93994140625,7299.2001953125,11657.0595703125,21584.5,3096.41796875,11462.2001953125,29409.009765625,6190.5
2019-03-19,2832.570068359375,7349.27978515625,3409.0,7324.0,11788.41015625,21566.849609375,3090.97509765625,11532.400390625,29466.279296875,6184.7998046875
2019-03-20,2824.22998046875,7380.75,3372.3798828125,7291.0,11603.8896484375,21608.919921875,3090.639892578125,11521.0498046875,29320.970703125,6165.2998046875
2019-03-21,2854.8798828125,7493.27001953125,3367.39990234375,7355.2998046875,11549.9599609375,,3101.455078125,,29071.560546875,6167.2001953125
2019-03-22,2800.7099609375,7326.06005859375,3305.72998046875,7207.60009765625,11364.169921875,21627.33984375,3104.14892578125,11456.900390625,29113.359375,6195.2001953125
2019-03-25,2798.360107421875,7316.9599609375,3300.47998046875,7177.60009765625,11346.650390625,20977.109375,3043.031005859375,11354.25,28523.349609375,6126.2001953125
2019-03-26,2818.4599609375,7351.14990234375,3319.530029296875,7196.2998046875,11419.48046875,21428.390625,2997.094970703125,11483.25,28566.91015625,6130.60009765625
2019-03-27,2805.3701171875,7308.18994140625,3322.0400390625,7194.2001953125,11419.0400390625,21378.73046875,3022.719970703125,11445.0498046875,28728.25,6136.0
2019-03-28,2815.43994140625,7320.47021484375,3320.2900390625,7234.2998046875,11428.16015625,21033.759765625,2994.943115234375,11570.0,28775.2109375,6176.10009765625
2019-03-29,2834.39990234375,7378.77001953125,3351.7099609375,7279.2001953125,11526.0400390625,21205.810546875,3090.758056640625,,29051.359375,6180.7001953125
2019-04-01,2867.18994140625,7478.419921875,3385.3798828125,7317.39990234375,11681.990234375,21509.029296875,3170.361083984375,11669.150390625,29562.01953125,6217.0
2019-04-02,2867.239990234375,7499.64013671875,3395.699951171875,7391.10009765625,11754.7900390625,21505.310546875,3176.822998046875,11713.2001953125,29624.669921875,6242.39990234375
2019-04-03,2873.39990234375,7544.97021484375,3435.56005859375,7418.2998046875,11954.400390625,21713.2109375,3216.294921875,11643.9501953125,29986.390625,6285.0
2019-04-04,2879.389892578125,7540.56982421875,3441.929931640625,7401.89990234375,11988.009765625,21724.94921875,3246.571044921875,11598.0,29936.3203125,6232.7998046875
2019-04-05,2892.739990234375,7578.83984375,3447.469970703125,7446.89990234375,12009.75,21807.5,,11665.9501953125,,6181.2998046875
2019-04-08,2895.77001953125,7599.740234375,3438.06005859375,7451.89990234375,11963.400390625,21761.650390625,3244.81005859375,11604.5,30077.150390625,6221.39990234375
2019-04-09,2878.199951171875,7568.490234375,3417.219970703125,7425.60009765625,11850.5703125,21802.58984375,3239.6640625,11671.9501953125,30157.490234375,6221.7998046875
2019-04-10,2888.2099609375,7611.490234375,3424.64990234375,7421.89990234375,11905.91015625,21687.5703125,3241.929931640625,11584.2998046875,30119.560546875,6223.5
2019-04-11,2888.320068359375,7594.89013671875,3435.340087890625,7418.0,11935.2001953125,21711.380859375,3189.9619140625,11596.7001953125,29839.44921875,6198.7001953125
2019-04-12,2907.409912109375,7628.14990234375,3447.830078125,7437.10009765625,11999.9296875,21870.560546875,3188.6259765625,11643.4501953125,29909.759765625,6251.2998046875
2019-04-15,2905.580078125,7629.1201171875,3450.4599609375,7436.89990234375,12020.2802734375,22169.109375,3177.787109375,11690.349609375,29810.720703125,6251.39990234375
2019-04-16,2907.06005859375,7654.72998046875,3463.360107421875,7469.89990234375,12101.3203125,22221.66015625,3253.597900390625,11787.150390625,30129.869140625,6277.39990234375
2019-04-17,2900.449951171875,7680.72021484375,3477.72998046875,7471.2998046875,12153.0703125,22277.970703125,3263.117919921875,,30124.6796875,6256.39990234375
2019-04-18,2905.030029296875,7689.72021484375,3499.22998046875,7459.89990234375,12222.3896484375,22090.119140625,3250.200927734375,11752.7998046875,29963.259765625,6259.7998046875
2019-04-19,,,,,,22200.560546875,3270.797119140625,,,
2019-04-22,2907.969970703125,7713.490234375,,,,22217.900390625,3215.04296875,11594.4501953125,,
2019-04-23,2933.679931640625,7810.7099609375,3503.85009765625,7523.10009765625,12235.509765625,22259.740234375,3198.593994140625,11575.9501953125,29963.240234375,6319.39990234375
2019-04-24,2927.25,7784.41015625,3502.6298828125,7471.7998046875,12313.16015625,22200.0,3201.614013671875,11726.150390625,29805.830078125,6382.10009765625
2019-04-25,2926.169921875,7816.919921875,3491.919921875,7434.10009765625,12282.599609375,22307.580078125,3123.825927734375,11641.7998046875,29549.80078125,
2019-04-26,2939.8798828125,7826.68017578125,3500.409912109375,7428.2001953125,12315.1796875,22258.73046875,3086.39892578125,11754.650390625,29605.009765625,6385.60009765625
2019-04-29,2943.030029296875,7839.0400390625,3501.93994140625,7440.7001953125,12328.01953125,,,,29892.810546875,6359.5
2019-04-30,2945.830078125,7781.4599609375,3514.6201171875,7418.2001953125,12344.080078125,,,11748.150390625,29699.109375,6325.5
2019-05-01,2923.72998046875,7751.85009765625,,7385.2998046875,,,,,,6375.89990234375
2019-05-02,2917.52001953125,7724.06005859375,3488.929931640625,7351.2998046875,12345.419921875,,,11724.75,29944.1796875,6338.39990234375
2019-05-03,2945.639892578125,7845.72998046875,3502.47998046875,7380.60009765625,12412.75,,,11712.25,30081.55078125,6335.7998046875
2019-05-06,2932.469970703125,7794.08984375,3462.949951171875,,12286.8798828125,,2906.464111328125,11598.25,29209.8203125,6283.7001953125
2019-05-07,2884.050048828125,7640.14990234375,3401.159912109375,7260.5,12092.740234375,21923.720703125,2926.39111328125,11497.900390625,29363.01953125,6295.7001953125
2019-05-08,2879.419921875,7617.5498046875,3417.260009765625,7271.0,12179.9296875,21602.58984375,2893.757080078125,11359.4501953125,29003.19921875,6269.10009765625
2019-05-09,2870.719970703125,7582.75,3350.7099609375,7207.39990234375,11973.919921875,21402.130859375,2850.9541015625,11301.7998046875,28311.0703125,6295.2998046875
2019-05-10,2881.39990234375,7586.52978515625,3361.050048828125,7203.2998046875,12059.830078125,21344.919921875,2939.2109375,11278.900390625,28550.240234375,6310.89990234375
2019-05-13,2811.8701171875,7324.1298828125,3320.780029296875,7163.7001953125,11876.650390625,21191.279296875,2903.712890625,11148.2001953125,,6297.60009765625
2019-05-14,2834.409912109375,7401.8798828125,3364.3798828125,7241.60009765625,11991.6201171875,21067.23046875,2883.611083984375,11222.0498046875,28122.01953125,6239.89990234375
2019-05-15,2850.9599609375,7503.25,3385.780029296875,7297.0,12099.5703125,21188.560546875,2938.677978515625,11157.0,28268.7109375,6284.2001953125
2019-05-16,2876.320068359375,7580.14013671875,3438.56005859375,7353.5,12310.3701171875,21062.98046875,2955.7109375,11257.099609375,28275.0703125,6327.7998046875
2019-05-17,2859.530029296875,7503.68017578125,3425.639892578125,7348.60009765625,12238.9404296875,21250.08984375,2882.2958984375,11407.150390625,27946.4609375,6365.2998046875
2019-05-20,2840.22998046875,7376.7001953125,3369.780029296875,7310.89990234375,12041.2900390625,21301.73046875,2870.60498046875,11828.25,27787.609375,6476.10009765625
2019-05-21,2864.360107421875,7451.02001953125,3386.510009765625,7328.89990234375,12143.4697265625,21272.44921875,2905.968994140625,11709.099609375,27657.240234375,6500.10009765625
2019-05-22,2856.27001953125,7420.66015625,3386.719970703125,7334.2001953125,12168.740234375,21283.369140625,2891.705078125,11737.900390625,27705.939453125,6510.7001953125
2019-05-23,2822.239990234375,7307.93017578125,3327.199951171875,7231.0,11952.41015625,21151.140625,2852.514892578125,11657.0498046875,27267.130859375,6491.7998046875
2019-05-24,2826.06005859375,7300.9599609375,3350.699951171875,7277.7001953125,12011.0400390625,21117.220703125,2852.9951171875,11844.099609375,27353.9296875,6456.0
2019-05-27,,,3364.0400390625,,12071.1796875,21182.580078125,2892.3779296875,11924.75,27288.08984375,6451.89990234375
2019-05-28,2802.389892578125,7278.3798828125,3348.860107421875,7269.0,12027.0498046875,21260.140625,2909.910888671875,11928.75,27390.810546875,6484.7998046875
2019-05-29,2783.02001953125,7216.85986328125,3297.81005859375,7185.2998046875,11837.8095703125,21003.369140625,2914.696044921875,11861.099609375,27235.7109375,6440.0
2019-05-30,2788.860107421875,7245.39990234375,,7218.2001953125,11902.080078125,20942.529296875,2905.804931640625,11945.900390625,27114.880859375,6392.10009765625
2019-05-31,2752.06005859375,7127.9599609375,3280.429931640625,7161.7001953125,11726.83984375,20601.189453125,2898.696044921875,11922.7998046875,26901.08984375,6396.89990234375
2019-06-03,2744.449951171875,6978.02001953125,3300.219970703125,7184.7998046875,11792.8095703125,20410.880859375,2890.0810546875,12088.5498046875,26893.859375,6320.5
2019-06-04,2803.27001953125,7166.75,3333.489990234375,7214.2998046875,11971.169921875,20408.5390625,2862.280029296875,12021.650390625,26761.51953125,6332.39990234375
2019-06-05,2826.14990234375,7220.89990234375,3339.949951171875,7220.2001953125,11980.8095703125,20776.099609375,2861.41796875,,26895.439453125,6358.5
2019-06-06,2843.489990234375,7275.93017578125,3338.409912109375,7259.89990234375,11953.1396484375,20774.0390625,2827.798095703125,11843.75,26965.279296875,6383.0
2019-06-07,2873.340087890625,7417.2900390625,3378.3798828125,7331.89990234375,12045.3798828125,20884.7109375,,11870.650390625,,6443.89990234375
2019-06-10,2886.72998046875,7501.93017578125,,7375.5,,21134.419921875,2852.1298828125,11922.7001953125,27578.640625,
2019-06-11,2885.719970703125,7513.85009765625,3401.10009765625,7398.5,12155.8095703125,21204.279296875,2925.716064453125,11965.599609375,27789.33984375,6546.2998046875
2019-06-12,2879.840087890625,7472.2900390625,3386.6298828125,7367.60009765625,12115.6796875,21129.720703125,2909.3798828125,11906.2001953125,27308.4609375,6543.7001953125
2019-06-13,2891.639892578125,7510.68017578125,3390.5,7368.60009765625,12169.0498046875,21032.0,2910.740966796875,11914.0498046875,27294.7109375,6542.39990234375
2019-06-14,2886.97998046875,7479.10986328125,3379.18994140625,7345.7998046875,12096.400390625,21116.890625,2881.97412109375,11823.2998046875,27118.349609375,6554.0
2019-06-17,2889.669921875,7526.52001953125,3383.2099609375,7357.2998046875,12085.8203125,21124.0,2887.6220703125,11672.150390625,27227.16015625,6530.89990234375
2019-06-18,2917.75,7635.39990234375,3452.889892578125,7443.0,12331.75,20972.7109375,2890.157958984375,11691.5,27498.76953125,6570.0
